"","geo","time","values"
"3145","CZ",1999-04-01,13621.8
"3146","DE",1999-04-01,457198
"3147","DK",1999-04-01,35625.9
"3148","EA",1999-04-01,1439163.4
"3149","EA12",1999-04-01,1469559.7
"3150","EA19",1999-04-01,1487014.7
"3151","EE",1999-04-01,1250.1
"3152","EL",1999-04-01,30384.8
"3153","ES",1999-04-01,136041
"3154","EU15",1999-04-01,1905860.2
"3155","EU27_2019",1999-04-01,1649873.9
"3156","EU28",1999-04-01,1994163.7
"3157","FI",1999-04-01,27659
"3158","FR",1999-04-01,313141
"3159","HU",1999-04-01,9820.2
"3160","IE",1999-04-01,20414.8
"3161","IT",1999-04-01,260663.5
"3162","LT",1999-04-01,2375.6
"3163","LU",1999-04-01,4628
"3164","LV",1999-04-01,1575.2
"3165","NL",1999-04-01,93740
"3166","NO",1999-04-01,31401.1
"3167","PL",1999-04-01,33561.7
"3168","PT",1999-04-01,26057.1
"3169","RO",1999-04-01,6578.5
"3170","SE",1999-04-01,56403.6
"3171","SI",1999-04-01,4706.1
"3172","SK",1999-04-01,4422.5
"3173","TR",1999-04-01,53344.9
"3174","UK",1999-04-01,344532.1
"3175","AT",1999-01-01,42421.9
"3176","BE",1999-01-01,52715
"3177","BG",1999-01-01,2296.8
"3178","CH",1999-01-01,63532.3
"3179","CY",1999-01-01,2093.4
"3180","CZ",1999-01-01,12305.6
"3181","DE",1999-01-01,445502
"3182","DK",1999-01-01,33846.5
"3183","EA",1999-01-01,1385680.1
"3184","EA12",1999-01-01,1414126.7
"3185","EA19",1999-01-01,1429829.9
"3186","EE",1999-01-01,1114.9
"3187","EL",1999-01-01,28434
"3188","ES",1999-01-01,126485
"3189","EU15",1999-01-01,1835755.5
"3190","EU27_2019",1999-01-01,1581466.2
"3191","EU28",1999-01-01,1916238.8
"3192","FI",1999-01-01,25842
"3193","FR",1999-01-01,307965
"3194","HU",1999-01-01,8875.5
"3195","IE",1999-01-01,19877.3
"3196","IT",1999-01-01,245115
"3197","LT",1999-01-01,1920
"3198","LU",1999-01-01,4374.9
"3199","LV",1999-01-01,1364.5
"3200","NL",1999-01-01,91057
"3201","NO",1999-01-01,29495.6
"3202","PL",1999-01-01,30628.1
"3203","PT",1999-01-01,24725.2
"3204","RO",1999-01-01,6033.8
"3205","SE",1999-01-01,53047.5
"3206","SI",1999-01-01,4172.6
"3207","SK",1999-01-01,4273.5
"3208","TR",1999-01-01,46329.4
"3209","UK",1999-01-01,335012.2
"3210","AT",1998-10-01,45469.3
"3211","BE",1998-10-01,54078.5
"3212","BG",1998-10-01,3429.1
"3213","CH",1998-10-01,64789.5
"3214","CY",1998-10-01,2207.9
"3215","CZ",1998-10-01,14697.4
"3216","DE",1998-10-01,475299.2
"3217","DK",1998-10-01,35585
"3218","EA",1998-10-01,1462772.2
"3219","EA12",1998-10-01,1494720.8
"3220","EA19",1998-10-01,1511576.9
"3221","EE",1998-10-01,1139.6
"3222","EL",1998-10-01,31932.3
"3223","ES",1998-10-01,135987.4
"3224","EU15",1998-10-01,1911742.2
"3225","EU27_2019",1998-10-01,1678559
"3226","EU28",1998-10-01,2007455.8
"3227","FI",1998-10-01,27992.2
"3228","FR",1998-10-01,308116.8
"3229","HU",1998-10-01,9835.6
"3230","IE",1998-10-01,18245.5
"3231","IT",1998-10-01,275029.3
"3232","LT",1998-10-01,2188
"3233","LU",1998-10-01,4276.8
"3234","LV",1998-10-01,1504.7
"3235","NL",1998-10-01,92417.3
"3236","NO",1998-10-01,29548.3
"3237","PL",1998-10-01,37560.7
"3238","PT",1998-10-01,25570.8
"3239","RO",1998-10-01,8585.2
"3240","SE",1998-10-01,52613.4
"3241","SI",1998-10-01,4614.9
"3242","SK",1998-10-01,4364.1
"3243","TR",1998-10-01,56529.3
"3244","UK",1998-10-01,329127.7
"3245","AT",1998-07-01,44147.2
"3246","BE",1998-07-01,50930.2
"3247","BG",1998-07-01,3369.1
"3248","CH",1998-07-01,63365.3
"3249","CY",1998-07-01,2204.5
"3250","CZ",1998-07-01,14408.9
"3251","DE",1998-07-01,462044.4
"3252","DK",1998-07-01,33430.1
"3253","EA",1998-07-01,1379718.8
"3254","EA12",1998-07-01,1410409.6
"3255","EA19",1998-07-01,1427509.4
"3256","EE",1998-07-01,1133.4
"3257","EL",1998-07-01,30673.3
"3258","ES",1998-07-01,122959.6
"3259","EU15",1998-07-01,1823826.5
"3260","EU27_2019",1998-07-01,1586395.2
"3261","EU28",1998-07-01,1916750.3
"3262","FI",1998-07-01,26037
"3263","FR",1998-07-01,294083.7
"3264","HU",1998-07-01,9203.7
"3265","IE",1998-07-01,18393.8
"3266","IT",1998-07-01,246305.6
"3267","LT",1998-07-01,2368.4
"3268","LU",1998-07-01,3976.7
"3269","LV",1998-07-01,1414.3
"3270","NL",1998-07-01,86748.4
"3271","NO",1998-07-01,29269.4
"3272","PL",1998-07-01,33911.3
"3273","PT",1998-07-01,24148.8
"3274","RO",1998-07-01,9951
"3275","SE",1998-07-01,49714.7
"3276","SI",1998-07-01,4336.4
"3277","SK",1998-07-01,4799.3
"3278","TR",1998-07-01,62916.7
"3279","UK",1998-07-01,330557.4
"3280","AT",1998-04-01,43476.2
"3281","BE",1998-04-01,52773.4
"3282","BG",1998-04-01,2694.9
"3283","CH",1998-04-01,63217
"3284","CY",1998-04-01,2120.1
"3285","CZ",1998-04-01,13564.3
"3286","DE",1998-04-01,444867.3
"3287","DK",1998-04-01,33382.3
"3288","EA",1998-04-01,1383635.9
"3289","EA12",1998-04-01,1410928.5
"3290","EA19",1998-04-01,1427818.3
"3291","EE",1998-04-01,1150.2
"3292","EL",1998-04-01,27273.9
"3293","ES",1998-04-01,126913.1
"3294","EU15",1998-04-01,1827660.9
"3295","EU27_2019",1998-04-01,1589082.5
"3296","EU28",1998-04-01,1916808.6
"3297","FI",1998-04-01,26015.5
"3298","FR",1998-04-01,301003.3
"3299","HU",1998-04-01,9462.4
"3300","IE",1998-04-01,18247.4
"3301","IT",1998-04-01,254200.1
"3302","LT",1998-04-01,2262.3
"3303","LU",1998-04-01,4045.2
"3304","LV",1998-04-01,1442.1
"3305","NL",1998-04-01,88092.9
"3306","NO",1998-04-01,29453.4
"3307","PL",1998-04-01,33938.7
"3308","PT",1998-04-01,24258.9
"3309","RO",1998-04-01,7886.9
"3310","SE",1998-04-01,55706
"3311","SI",1998-04-01,4363
"3312","SK",1998-04-01,4747.7
"3313","TR",1998-04-01,54286.9
"3314","UK",1998-04-01,327894.8
"3315","AT",1998-01-01,40802.6
"3316","BE",1998-01-01,50900.4
"3317","BG",1998-01-01,2465.2
"3318","CH",1998-01-01,63540.9
"3319","CY",1998-01-01,1967.5
"3320","CZ",1998-01-01,11723.7
"3321","DE",1998-01-01,435179.3
"3322","DK",1998-01-01,32366.8
"3323","EA",1998-01-01,1332677
"3324","EA12",1998-01-01,1359604.7
"3325","EA19",1998-01-01,1374771
"3326","EE",1998-01-01,1042.2
"3327","EL",1998-01-01,26909.7
"3328","ES",1998-01-01,117329.5
"3329","EU15",1998-01-01,1777173.1
"3330","EU27_2019",1998-01-01,1525488.6
"3331","EU28",1998-01-01,1858775.8
"3332","FI",1998-01-01,23998.7
"3333","FR",1998-01-01,296280.4
"3334","HU",1998-01-01,9007.4
"3335","IE",1998-01-01,17734
"3336","IT",1998-01-01,238897.3
"3337","LT",1998-01-01,1969.2
"3338","LU",1998-01-01,3895.7
"3339","LV",1998-01-01,1293
"3340","NL",1998-01-01,85564.8
"3341","NO",1998-01-01,30587.8
"3342","PL",1998-01-01,31732
"3343","PT",1998-01-01,22820.4
"3344","RO",1998-01-01,6860.6
"3345","SE",1998-01-01,51973.1
"3346","SI",1998-01-01,3826.6
"3347","SK",1998-01-01,4363
"3348","TR",1998-01-01,50910.6
"3349","UK",1998-01-01,333410.1
"3350","AT",1997-10-01,44071.9
"3351","BE",1997-10-01,52344.9
"3352","BG",1997-10-01,2826.8
"3353","CH",1997-10-01,63856.3
"3354","CY",1997-10-01,2029.6
"3355","CZ",1997-10-01,12696.8
"3356","DE",1997-10-01,462436.2
"3357","DK",1997-10-01,34195.7
"3358","EA",1997-10-01,1410564.2
"3359","EA12",1997-10-01,1441935.7
"3360","EA19",1997-10-01,1458011.9
"3361","EE",1997-10-01,1046.9
"3362","EL",1997-10-01,31354.7
"3363","ES",1997-10-01,128534.2
"3364","EU15",1997-10-01,1854113
"3365","EU27_2019",1997-10-01,1619731.3
"3366","EU28",1997-10-01,1942571
"3367","FI",1997-10-01,26315
"3368","FR",1997-10-01,294328
"3369","HU",1997-10-01,9558.7
"3370","IE",1997-10-01,16254.3
"3371","IT",1997-10-01,270415.3
"3372","LT",1997-10-01,2136.9
"3373","LU",1997-10-01,4052.4
"3374","LV",1997-10-01,1466.2
"3375","NL",1997-10-01,87227.9
"3376","NO",1997-10-01,32739.5
"3377","PL",1997-10-01,33622.1
"3378","PT",1997-10-01,23590.1
"3379","RO",1997-10-01,8724.7
"3380","SE",1997-10-01,55169.1
"3381","SI",1997-10-01,4168
"3382","SK",1997-10-01,4448.6
"3383","UK",1997-10-01,322913.8
"3384","AT",1997-07-01,42310.8
"3385","BE",1997-07-01,49141.6
"3386","BG",1997-07-01,3027.9
"3387","CH",1997-07-01,62431.2
"3388","CY",1997-07-01,1996.7
"3389","CZ",1997-07-01,12404.9
"3390","DE",1997-07-01,450515.9
"3391","DK",1997-07-01,32297.2
"3392","EA",1997-07-01,1325446.8
"3393","EA12",1997-07-01,1355601.2
"3394","EA19",1997-07-01,1371553.3
"3395","EE",1997-07-01,1009.3
"3396","EL",1997-07-01,30142.6
"3397","ES",1997-07-01,115697.9
"3398","EU15",1997-07-01,1758454.5
"3399","EU27_2019",1997-07-01,1522475.4
"3400","EU28",1997-07-01,1843306.7
"3401","FI",1997-07-01,24312
"3402","FR",1997-07-01,278779.5
"3403","HU",1997-07-01,9031.2
"3404","IE",1997-07-01,16561.6
"3405","IT",1997-07-01,240066.1
"3406","LT",1997-07-01,2224.3
"3407","LU",1997-07-01,3874.5
"3408","LV",1997-07-01,1314.9
"3409","NL",1997-07-01,81502.7
"3410","NO",1997-07-01,30052.5
"3411","PL",1997-07-01,30601
"3412","PT",1997-07-01,22669.6
"3413","RO",1997-07-01,9006.8
"3414","SE",1997-07-01,49718.2
"3415","SI",1997-07-01,4026.1
"3416","SK",1997-07-01,4601.4
"3417","UK",1997-07-01,320903.5
"3418","AT",1997-04-01,41575.1
"3419","BE",1997-04-01,51015.2
"3420","BG",1997-04-01,2034.5
"3421","CH",1997-04-01,60679.6
"3422","CY",1997-04-01,1925.7
"3423","CZ",1997-04-01,12430.7
"3424","DE",1997-04-01,443301.8
"3425","DK",1997-04-01,33483.7
"3426","EA",1997-04-01,1341700.9
"3427","EA12",1997-04-01,1368772.4
"3428","EA19",1997-04-01,1384179
"3429","EE",1997-04-01,1006.6
"3430","EL",1997-04-01,27066.9
"3431","ES",1997-04-01,120102.9
"3432","EU15",1997-04-01,1755921.7
"3433","EU27_2019",1997-04-01,1534154.4
"3434","EU28",1997-04-01,1835861.2
"3435","FI",1997-04-01,24218
"3436","FR",1997-04-01,288978.8
"3437","HU",1997-04-01,8976.5
"3438","IE",1997-04-01,16413.1
"3439","IT",1997-04-01,246090
"3440","LT",1997-04-01,1888
"3441","LU",1997-04-01,3934.7
"3442","LV",1997-04-01,1270.2
"3443","NL",1997-04-01,83120.9
"3444","NO",1997-04-01,30324.4
"3445","PL",1997-04-01,30455.4
"3446","PT",1997-04-01,22970.4
"3447","RO",1997-04-01,6141
"3448","SE",1997-04-01,51937.4
"3449","SI",1997-04-01,4188
"3450","SK",1997-04-01,4383
"3451","UK",1997-04-01,301838.1
"3452","AT",1997-01-01,39360.7
"3453","BE",1997-01-01,49071.5
"3454","BG",1997-01-01,1093.6
"3455","CH",1997-01-01,58063.1
"3456","CY",1997-01-01,1809.5
"3457","CZ",1997-01-01,12108.1
"3458","DE",1997-01-01,420966.3
"3459","DK",1997-01-01,31524
"3460","EA",1997-01-01,1276745.5
"3461","EA12",1997-01-01,1302082.7
"3462","EA19",1997-01-01,1315658.6
"3463","EE",1997-01-01,854.4
"3464","EL",1997-01-01,25343.6
"3465","ES",1997-01-01,112381.7
"3466","EU15",1997-01-01,1675973.5
"3467","EU27_2019",1997-01-01,1456452.5
"3468","EU28",1997-01-01,1749618.7
"3469","FI",1997-01-01,22251.6
"3470","FR",1997-01-01,282823.6
"3471","HU",1997-01-01,8492.2
"3472","IE",1997-01-01,15751.3
"3473","IT",1997-01-01,228997.1
"3474","LT",1997-01-01,1593
"3475","LU",1997-01-01,3829.1
"3476","LV",1997-01-01,1063
"3477","NL",1997-01-01,80019.4
"3478","NO",1997-01-01,30404.9
"3479","PL",1997-01-01,28932.5
"3480","PT",1997-01-01,21693.2
"3481","RO",1997-01-01,5282.7
"3482","SE",1997-01-01,49171.7
"3483","SI",1997-01-01,3559.5
"3484","SK",1997-01-01,4039.9
"3485","UK",1997-01-01,293409.4
"3486","AT",1996-10-01,43311.2
"3487","BE",1996-10-01,50949.2
"3488","BG",1996-10-01,1923.7
"3489","CH",1996-10-01,61370
"3490","CY",1996-10-01,1885.3
"3491","CZ",1996-10-01,12909
"3492","DE",1996-10-01,461688.7
"3493","DK",1996-10-01,32800.3
"3494","EA",1996-10-01,1369169.1
"3495","EA12",1996-10-01,1397967.9
"3496","EA19",1996-10-01,1411895.7
"3497","EE",1996-10-01,864.7
"3498","EL",1996-10-01,28818.5
"3499","ES",1996-10-01,123297.6
"3500","EU15",1996-10-01,1759233
"3501","EU27_2019",1996-10-01,1561991.3
"3502","EU28",1996-10-01,1838489.7
"3503","FI",1996-10-01,24678.7
"3504","FR",1996-10-01,284861.8
"3505","HU",1996-10-01,8415.7
"3506","IE",1996-10-01,13853.8
"3507","IT",1996-10-01,256874.1
"3508","LT",1996-10-01,1598.8
"3509","LU",1996-10-01,3865.9
"3510","LV",1996-10-01,1154.4
"3511","NL",1996-10-01,82886.9
"3512","NO",1996-10-01,30148.8
"3513","PL",1996-10-01,30391.4
"3514","PT",1996-10-01,22541.6
"3515","RO",1996-10-01,7471.6
"3516","SE",1996-10-01,51952.9
"3517","SI",1996-10-01,3845.2
"3518","SK",1996-10-01,3870.4
"3519","UK",1996-10-01,276922.9
"3520","AT",1996-07-01,42493.4
"3521","BE",1996-07-01,48499.2
"3522","BG",1996-07-01,2163.7
"3523","CH",1996-07-01,63466.2
"3524","CY",1996-07-01,1841.6
"3525","CZ",1996-07-01,12460.5
"3526","DE",1996-07-01,455826.1
"3527","DK",1996-07-01,31548.8
"3528","EA",1996-07-01,1305424.3
"3529","EA12",1996-07-01,1333218.7
"3530","EA19",1996-07-01,1347156.9
"3531","EE",1996-07-01,852.9
"3532","EL",1996-07-01,27820.5
"3533","ES",1996-07-01,113568.3
"3534","EU15",1996-07-01,1664019.5
"3535","EU27_2019",1996-07-01,1488593.4
"3536","EU28",1996-07-01,1739728.5
"3537","FI",1996-07-01,22706.7
"3538","FR",1996-07-01,275654
"3539","HU",1996-07-01,7592.9
"3540","IE",1996-07-01,12990.1
"3541","IT",1996-07-01,229368.7
"3542","LT",1996-07-01,1696.1
"3543","LU",1996-07-01,3876.7
"3544","LV",1996-07-01,1051.2
"3545","NL",1996-07-01,79168.4
"3546","NO",1996-07-01,27933.5
"3547","PL",1996-07-01,27323.1
"3548","PT",1996-07-01,21215.6
"3549","RO",1996-07-01,8281.1
"3550","SE",1996-07-01,48113.4
"3551","SI",1996-07-01,3785.4
"3552","SK",1996-07-01,3996.3
"3553","UK",1996-07-01,251626.7
"3554","AT",1996-04-01,41626.4
"3555","BE",1996-04-01,50428.9
"3556","BG",1996-04-01,2421.8
"3557","CH",1996-04-01,63399.4
"3558","CY",1996-04-01,1806.2
"3559","CZ",1996-04-01,11817.9
"3560","DE",1996-04-01,441005.2
"3561","DK",1996-04-01,32177.2
"3562","EA",1996-04-01,1311122
"3563","EA12",1996-04-01,1336001.9
"3564","EA19",1996-04-01,1349355.8
"3565","EE",1996-04-01,846.8
"3566","EL",1996-04-01,24903.7
"3567","ES",1996-04-01,118082.2
"3568","EU15",1996-04-01,1662293.9
"3569","EU27_2019",1996-04-01,1491448.6
"3570","EU28",1996-04-01,1734793.8
"3571","FI",1996-04-01,22287
"3572","FR",1996-04-01,284536.8
"3573","HU",1996-04-01,8005.6
"3574","IE",1996-04-01,13512.6
"3575","IT",1996-04-01,234588.7
"3576","LT",1996-04-01,1429.7
"3577","LU",1996-04-01,3909.5
"3578","LV",1996-04-01,1056.3
"3579","NL",1996-04-01,80206.6
"3580","NO",1996-04-01,26530.7
"3581","PL",1996-04-01,27103.2
"3582","PT",1996-04-01,21139.6
"3583","RO",1996-04-01,6147.5
"3584","SE",1996-04-01,50787.1
"3585","SI",1996-04-01,3653.1
"3586","SK",1996-04-01,3875.4
"3587","UK",1996-04-01,243810.4
"3588","AT",1996-01-01,39707.9
"3589","BE",1996-01-01,49296.3
"3590","BG",1996-01-01,3552.1
"3591","CH",1996-01-01,64309.6
"3592","CY",1996-01-01,1704.2
"3593","CZ",1996-01-01,10696.4
"3594","DE",1996-01-01,430096.4
"3595","DK",1996-01-01,30712.1
"3596","EA",1996-01-01,1263399.8
"3597","EA12",1996-01-01,1285949.6
"3598","EA19",1996-01-01,1297965.2
"3599","EE",1996-01-01,720.5
"3600","EL",1996-01-01,22564.2
"3601","ES",1996-01-01,110790.2
"3602","EU15",1996-01-01,1602255.7
"3603","EU27_2019",1996-01-01,1433867.8
"3604","EU28",1996-01-01,1670650.3
"3605","FI",1996-01-01,21293.7
"3606","FR",1996-01-01,283312.3
"3607","HU",1996-01-01,7350
"3608","IE",1996-01-01,12671.2
"3609","IT",1996-01-01,214220.8
"3610","LT",1996-01-01,1217.1
"3611","LU",1996-01-01,3911.3
"3612","LV",1996-01-01,918.8
"3613","NL",1996-01-01,78337.6
"3614","NO",1996-01-01,27047.5
"3615","PL",1996-01-01,25798.2
"3616","PT",1996-01-01,19976.4
"3617","RO",1996-01-01,5476.1
"3618","SE",1996-01-01,48854.1
"3619","SI",1996-01-01,3272.6
"3620","SK",1996-01-01,3581.6
"3621","UK",1996-01-01,237116.2
"3622","AT",1995-10-01,43298.1
"3623","BE",1995-10-01,51608.6
"3624","BG",1995-10-01,3934.1
"3625","CH",1995-10-01,65611.9
"3626","CY",1995-10-01,1779.2
"3627","CZ",1995-10-01,11217.1
"3628","DE",1995-10-01,468181.8
"3629","DK",1995-10-01,31866.2
"3630","EA",1995-10-01,1328540.6
"3631","EA12",1995-10-01,1353993
"3632","EA19",1995-10-01,1366275
"3633","EE",1995-10-01,689.8
"3634","EL",1995-10-01,25448.9
"3635","ES",1995-10-01,117820.1
"3636","EU15",1995-10-01,1672283.4
"3637","EU27_2019",1995-10-01,1506503.3
"3638","EU28",1995-10-01,1743834.9
"3639","FI",1995-10-01,24133.8
"3640","FR",1995-10-01,278221.2
"3641","HU",1995-10-01,7954.4
"3642","IE",1995-10-01,11904.5
"3643","IT",1995-10-01,226466.7
"3644","LT",1995-10-01,1262.7
"3645","LU",1995-10-01,4005.5
"3646","LV",1995-10-01,980.3
"3647","NL",1995-10-01,82041.6
"3648","NO",1995-10-01,26457.7
"3649","PL",1995-10-01,25718.8
"3650","PT",1995-10-01,20784.3
"3651","RO",1995-10-01,6585.9
"3652","SE",1995-10-01,49171
"3653","SI",1995-10-01,3579.9
"3654","SK",1995-10-01,3320.2
"3655","UK",1995-10-01,237442.5
"3656","AT",1995-07-01,42084.3
"3657","BE",1995-07-01,48744.2
"3658","BG",1995-07-01,3452.5
"3659","CH",1995-07-01,64008.6
"3660","CY",1995-07-01,1775.4
"3661","CZ",1995-07-01,10757.4
"3662","DE",1995-07-01,454972.4
"3663","DK",1995-07-01,29929.3
"3664","EA",1995-07-01,1254391.4
"3665","EA12",1995-07-01,1279571.7
"3666","EA19",1995-07-01,1292038.5
"3667","EE",1995-07-01,659.5
"3668","EL",1995-07-01,25163.7
"3669","ES",1995-07-01,106202.6
"3670","EU15",1995-07-01,1582011
"3671","EU27_2019",1995-07-01,1421357.1
"3672","EU28",1995-07-01,1652305
"3673","FI",1995-07-01,22717
"3674","FR",1995-07-01,268341.8
"3675","HU",1995-07-01,7212.5
"3676","IE",1995-07-01,11877.6
"3677","IT",1995-07-01,198464.1
"3678","LT",1995-07-01,1304.4
"3679","LU",1995-07-01,3610.6
"3680","LV",1995-07-01,894.3
"3681","NL",1995-07-01,77580.5
"3682","NO",1995-07-01,24887
"3683","PL",1995-07-01,24623.6
"3684","PT",1995-07-01,19941.8
"3685","RO",1995-07-01,7971
"3686","SE",1995-07-01,41652.9
"3687","SI",1995-07-01,3563
"3688","SK",1995-07-01,3601.2
"3689","UK",1995-07-01,230896.6
"3690","AT",1995-04-01,41643.5
"3691","BE",1995-04-01,51006.6
"3692","BG",1995-04-01,2929.4
"3693","CH",1995-04-01,63609.6
"3694","CY",1995-04-01,1745.2
"3695","CZ",1995-04-01,10251.9
"3696","DE",1995-04-01,446820.5
"3697","DK",1995-04-01,31084.7
"3698","EA",1995-04-01,1253831.7
"3699","EA12",1995-04-01,1276770.2
"3700","EA19",1995-04-01,1289026.8
"3701","EE",1995-04-01,663.7
"3702","EL",1995-04-01,22911.7
"3703","ES",1995-04-01,109180.5
"3704","EU15",1995-04-01,1574869.9
"3705","EU27_2019",1995-04-01,1416970.2
"3706","EU28",1995-04-01,1640884.3
"3707","FI",1995-04-01,22790.4
"3708","FR",1995-04-01,275702.1
"3709","HU",1995-04-01,7272.4
"3710","IE",1995-04-01,12228.2
"3711","IT",1995-04-01,192348.4
"3712","LT",1995-04-01,1054.7
"3713","LU",1995-04-01,3739.8
"3714","LV",1995-04-01,943.6
"3715","NL",1995-04-01,78507.5
"3716","NO",1995-04-01,24297.4
"3717","PL",1995-04-01,23218.9
"3718","PT",1995-04-01,20204.8
"3719","RO",1995-04-01,6467
"3720","SE",1995-04-01,43193.1
"3721","SI",1995-04-01,3662.3
"3722","SK",1995-04-01,3549.6
"3723","UK",1995-04-01,223775.3
"3724","AT",1995-01-01,38790.4
"3725","BE",1995-01-01,48580.1
"3726","BG",1995-01-01,2963.5
"3727","CH",1995-01-01,61002
"3728","CY",1995-01-01,1631.8
"3729","CZ",1995-01-01,9284.4
"3730","DE",1995-01-01,426494.9
"3731","DK",1995-01-01,29624.9
"3732","EA",1995-01-01,1210763
"3733","EA12",1995-01-01,1232424.7
"3734","EA19",1995-01-01,1243365
"3735","EE",1995-01-01,548.9
"3736","EL",1995-01-01,21628.7
"3737","ES",1995-01-01,100630.6
"3738","EU15",1995-01-01,1538517.1
"3739","EU27_2019",1995-01-01,1367424.3
"3740","EU28",1995-01-01,1600923.5
"3741","FI",1995-01-01,20371.9
"3742","FR",1995-01-01,274163.6
"3743","HU",1995-01-01,7582.9
"3744","IE",1995-01-01,11656
"3745","IT",1995-01-01,191413.6
"3746","LT",1995-01-01,948.7
"3747","LU",1995-01-01,3579.6
"3748","LV",1995-01-01,855.2
"3749","NL",1995-01-01,76147.2
"3750","NO",1995-01-01,25158.3
"3751","PL",1995-01-01,22213.6
"3752","PT",1995-01-01,19269.3
"3753","RO",1995-01-01,5978.6
"3754","SE",1995-01-01,43042.4
"3755","SI",1995-01-01,3169
"3756","SK",1995-01-01,3227.1
"3757","UK",1995-01-01,233341.6
"3758","CH",1994-10-01,61415
"3759","DE",1994-10-01,444391.9
"3760","FI",1994-10-01,22046
"3761","FR",1994-10-01,269770.5
"3762","NO",1994-10-01,24882.9
"3763","SE",1994-10-01,44177.6
"3764","CH",1994-07-01,61124.6
"3765","DE",1994-07-01,428191
"3766","FI",1994-07-01,19034
"3767","FR",1994-07-01,258588.9
"3768","NO",1994-07-01,23101.1
"3769","SE",1994-07-01,38257.5
"3770","CH",1994-04-01,59093.9
"3771","DE",1994-04-01,411292.1
"3772","FI",1994-04-01,18393
"3773","FR",1994-04-01,264238.5
"3774","NO",1994-04-01,22998.6
"3775","SE",1994-04-01,42106.2
"3776","CH",1994-01-01,59186
"3777","DE",1994-01-01,395653.6
"3778","FI",1994-01-01,17009.4
"3779","FR",1994-01-01,260729.7
"3780","NO",1994-01-01,22459.3
"3781","SE",1994-01-01,40563.3
"3782","CH",1993-10-01,57986.8
"3783","DE",1993-10-01,421903
"3784","FI",1993-10-01,17937.5
"3785","FR",1993-10-01,256112.6
"3786","NO",1993-10-01,24136.8
"3787","SE",1993-10-01,39849.2
"3788","CH",1993-07-01,56891.1
"3789","DE",1993-07-01,409318.3
"3790","FI",1993-07-01,16700.4
"3791","FR",1993-07-01,246806.9
"3792","NO",1993-07-01,22443
"3793","SE",1993-07-01,36747.2
"3794","CH",1993-04-01,53872.1
"3795","DE",1993-04-01,392726.2
"3796","FI",1993-04-01,16686.4
"3797","FR",1993-04-01,258606.4
"3798","NO",1993-04-01,21733.2
"3799","SE",1993-04-01,39973.6
"3800","CH",1993-01-01,51662.6
"3801","DE",1993-01-01,378113.8
"3802","FI",1993-01-01,15283.5
"3803","FR",1993-01-01,257371.4
"3804","NO",1993-01-01,22130.8
"3805","SE",1993-01-01,38344.5
"3806","CH",1992-10-01,52968.7
"3807","DE",1992-10-01,400708.7
"3808","FI",1992-10-01,18283.4
"3809","FR",1992-10-01,255328
"3810","NO",1992-10-01,23026.1
"3811","CH",1992-07-01,51896.3
"3812","DE",1992-07-01,378334.4
"3813","FI",1992-07-01,18979.9
"3814","FR",1992-07-01,237681.5
"3815","NO",1992-07-01,22101.1
"3816","CH",1992-04-01,50042.4
"3817","DE",1992-04-01,360755.2
"3818","FI",1992-04-01,19841.5
"3819","FR",1992-04-01,242910.8
"3820","NO",1992-04-01,21638.4
"3821","CH",1992-01-01,50478.1
"3822","DE",1992-01-01,352248.9
"3823","FI",1992-01-01,18806.2
"3824","FR",1992-01-01,241129.2
"3825","NO",1992-01-01,22566.2
"3826","CH",1991-10-01,51369.5
"3827","DE",1991-10-01,362148.2
"3828","FI",1991-10-01,22230.5
"3829","FR",1991-10-01,235392.6
"3830","NO",1991-10-01,22569.8
"3831","CH",1991-07-01,51612.8
"3832","DE",1991-07-01,346150.1
"3833","FI",1991-07-01,22563.3
"3834","FR",1991-07-01,225515.8
"3835","NO",1991-07-01,21609.9
"3836","CH",1991-04-01,51959.2
"3837","DE",1991-04-01,338664.4
"3838","FI",1991-04-01,23513.1
"3839","FR",1991-04-01,231858.3
"3840","NO",1991-04-01,21803.1
"3841","CH",1991-01-01,50861.4
"3842","DE",1991-01-01,323577.5
"3843","FI",1991-01-01,21684.7
"3844","FR",1991-01-01,228735.8
"3845","NO",1991-01-01,21452.8
"3846","CH",1990-10-01,50997.2
"3847","FI",1990-10-01,25135.4
"3848","FR",1990-10-01,228836.9
"3849","NO",1990-10-01,22851.7
"3850","CH",1990-07-01,50748.1
"3851","FI",1990-07-01,24012.9
"3852","FR",1990-07-01,218644.8
"3853","NO",1990-07-01,20583.2
"3854","CH",1990-04-01,49348.9
"3855","FI",1990-04-01,24556.1
"3856","FR",1990-04-01,226764.7
"3857","NO",1990-04-01,19846.9
"3858","CH",1990-01-01,46555.7
"3859","FI",1990-01-01,23133.5
"3860","FR",1990-01-01,221245.5
"3861","NO",1990-01-01,20543.2
"3862","FR",1989-10-01,219295.2
"3863","NO",1989-10-01,21109.6
"3864","FR",1989-07-01,204158.4
"3865","NO",1989-07-01,20514.7
"3866","FR",1989-04-01,207270.8
"3867","NO",1989-04-01,20872.4
"3868","FR",1989-01-01,201462.9
"3869","NO",1989-01-01,20054.3
"3870","FR",1988-10-01,198401.7
"3871","NO",1988-10-01,19488.6
"3872","FR",1988-07-01,189497
"3873","NO",1988-07-01,18711.9
"3874","FR",1988-04-01,192866.9
"3875","NO",1988-04-01,18818.8
