GDP,Geography,Industry,Quarter
"2,308",Alaska,Health care and social assistance,2006 Q1
"16,789",Arizona,Health care and social assistance,2006 Q1
"7,353",Arkansas,Health care and social assistance,2006 Q1
"104,418",California,Health care and social assistance,2006 Q1
"13,528",Colorado,Health care and social assistance,2006 Q1
"16,596",Connecticut,Health care and social assistance,2006 Q1
"3,383",Delaware,Health care and social assistance,2006 Q1
"3,958",District of Columbia,Health care and social assistance,2006 Q1
"147,989",Far West,Health care and social assistance,2006 Q1
"56,184",Florida,Health care and social assistance,2006 Q1
"23,177",Georgia,Health care and social assistance,2006 Q1
"157,265",Great Lakes,Health care and social assistance,2006 Q1
"3,897",Hawaii,Health care and social assistance,2006 Q1
"3,499",Idaho,Health care and social assistance,2006 Q1
"42,413",Illinois,Health care and social assistance,2006 Q1
"20,194",Indiana,Health care and social assistance,2006 Q1
"9,313",Iowa,Health care and social assistance,2006 Q1
"8,615",Kansas,Health care and social assistance,2006 Q1
"12,449",Kentucky,Health care and social assistance,2006 Q1
"11,408",Louisiana,Health care and social assistance,2006 Q1
"5,765",Maine,Health care and social assistance,2006 Q1
"20,147",Maryland,Health care and social assistance,2006 Q1
"31,753",Massachusetts,Health care and social assistance,2006 Q1
"32,549",Michigan,Health care and social assistance,2006 Q1
"193,047",Mideast,Health care and social assistance,2006 Q1
"21,929",Minnesota,Health care and social assistance,2006 Q1
"6,412",Mississippi,Health care and social assistance,2006 Q1
"19,225",Missouri,Health care and social assistance,2006 Q1
"2,898",Montana,Health care and social assistance,2006 Q1
"6,084",Nebraska,Health care and social assistance,2006 Q1
"5,882",Nevada,Health care and social assistance,2006 Q1
"66,517",New England,Health care and social assistance,2006 Q1
"5,082",New Hampshire,Health care and social assistance,2006 Q1
"34,589",New Jersey,Health care and social assistance,2006 Q1
"4,990",New Mexico,Health care and social assistance,2006 Q1
"79,249",New York,Health care and social assistance,2006 Q1
"25,760",North Carolina,Health care and social assistance,2006 Q1
"2,366",North Dakota,Health care and social assistance,2006 Q1
"41,450",Ohio,Health care and social assistance,2006 Q1
"9,460",Oklahoma,Health care and social assistance,2006 Q1
"11,962",Oregon,Health care and social assistance,2006 Q1
"51,721",Pennsylvania,Health care and social assistance,2006 Q1
"70,409",Plains,Health care and social assistance,2006 Q1
"4,889",Rhode Island,Health care and social assistance,2006 Q1
"27,036",Rocky Mountain,Health care and social assistance,2006 Q1
"9,602",South Carolina,Health care and social assistance,2006 Q1
"2,877",South Dakota,Health care and social assistance,2006 Q1
"211,468",Southeast,Health care and social assistance,2006 Q1
"92,603",Southwest,Health care and social assistance,2006 Q1
"20,856",Tennessee,Health care and social assistance,2006 Q1
"61,363",Texas,Health care and social assistance,2006 Q1
"966,328",United States,Health care and social assistance,2006 Q1
"5,901",Utah,Health care and social assistance,2006 Q1
"2,432",Vermont,Health care and social assistance,2006 Q1
"21,141",Virginia,Health care and social assistance,2006 Q1
"19,521",Washington,Health care and social assistance,2006 Q1
"5,538",West Virginia,Health care and social assistance,2006 Q1
"20,660",Wisconsin,Health care and social assistance,2006 Q1
"1,211",Wyoming,Health care and social assistance,2006 Q1
"4,811",Alabama,Information,2006 Q1
"1,018",Alaska,Information,2006 Q1
"6,694",Arizona,Information,2006 Q1
"2,907",Arkansas,Information,2006 Q1
"123,696",California,Information,2006 Q1
"18,505",Colorado,Information,2006 Q1
"8,570",Connecticut,Information,2006 Q1
"1,234",Delaware,Information,2006 Q1
"5,525",District of Columbia,Information,2006 Q1
"159,469",Far West,Information,2006 Q1
"30,928",Florida,Information,2006 Q1
"24,158",Georgia,Information,2006 Q1
"58,722",Great Lakes,Information,2006 Q1
"1,571",Hawaii,Information,2006 Q1
"1,097",Idaho,Information,2006 Q1
"21,824",Illinois,Information,2006 Q1
"5,588",Indiana,Information,2006 Q1
"3,786",Iowa,Information,2006 Q1
"6,437",Kansas,Information,2006 Q1
"3,954",Kentucky,Information,2006 Q1
"3,949",Louisiana,Information,2006 Q1
"1,267",Maine,Information,2006 Q1
"11,850",Maryland,Information,2006 Q1
"17,479",Massachusetts,Information,2006 Q1
"10,850",Michigan,Information,2006 Q1
"137,429",Mideast,Information,2006 Q1
"8,799",Minnesota,Information,2006 Q1
"1,906",Mississippi,Information,2006 Q1
"10,323",Missouri,Information,2006 Q1
842,Montana,Information,2006 Q1
"2,537",Nebraska,Information,2006 Q1
"2,515",Nevada,Information,2006 Q1
"31,853",New England,Information,2006 Q1
"2,051",New Hampshire,Information,2006 Q1
"20,417",New Jersey,Information,2006 Q1
"1,867",New Mexico,Information,2006 Q1
"76,548",New York,Information,2006 Q1
"11,180",North Carolina,Information,2006 Q1
920,North Dakota,Information,2006 Q1
"13,304",Ohio,Information,2006 Q1
"3,910",Oklahoma,Information,2006 Q1
"5,236",Oregon,Information,2006 Q1
"21,884",Pennsylvania,Information,2006 Q1
"33,741",Plains,Information,2006 Q1
"1,815",Rhode Island,Information,2006 Q1
"24,866",Rocky Mountain,Information,2006 Q1
"4,056",South Carolina,Information,2006 Q1
936,South Dakota,Information,2006 Q1
"115,568",Southeast,Information,2006 Q1
"51,790",Southwest,Information,2006 Q1
"7,585",Tennessee,Information,2006 Q1
"39,319",Texas,Information,2006 Q1
"613,575",United States,Information,2006 Q1
"3,997",Utah,Information,2006 Q1
678,Vermont,Information,2006 Q1
"18,721",Virginia,Information,2006 Q1
"25,385",Washington,Information,2006 Q1
"1,422",West Virginia,Information,2006 Q1
"7,157",Wisconsin,Information,2006 Q1
425,Wyoming,Information,2006 Q1
"1,566",Alabama,Management of companies and enterprises,2006 Q1
319,Alaska,Management of companies and enterprises,2006 Q1
"2,890",Arizona,Management of companies and enterprises,2006 Q1
"3,000",Arkansas,Management of companies and enterprises,2006 Q1
"32,385",California,Management of companies and enterprises,2006 Q1
"4,769",Colorado,Management of companies and enterprises,2006 Q1
"6,107",Connecticut,Management of companies and enterprises,2006 Q1
"1,639",Delaware,Management of companies and enterprises,2006 Q1
426,District of Columbia,Management of companies and enterprises,2006 Q1
"45,154",Far West,Management of companies and enterprises,2006 Q1
"11,059",Florida,Management of companies and enterprises,2006 Q1
"7,967",Georgia,Management of companies and enterprises,2006 Q1
"51,596",Great Lakes,Management of companies and enterprises,2006 Q1
954,Hawaii,Management of companies and enterprises,2006 Q1
"1,008",Idaho,Management of companies and enterprises,2006 Q1
"16,319",Illinois,Management of companies and enterprises,2006 Q1
"3,543",Indiana,Management of companies and enterprises,2006 Q1
"1,378",Iowa,Management of companies and enterprises,2006 Q1
"1,814",Kansas,Management of companies and enterprises,2006 Q1
"2,573",Kentucky,Management of companies and enterprises,2006 Q1
"2,080",Louisiana,Management of companies and enterprises,2006 Q1
739,Maine,Management of companies and enterprises,2006 Q1
"3,082",Maryland,Management of companies and enterprises,2006 Q1
"9,627",Massachusetts,Management of companies and enterprises,2006 Q1
"9,659",Michigan,Management of companies and enterprises,2006 Q1
"60,572",Mideast,Management of companies and enterprises,2006 Q1
"9,802",Minnesota,Management of companies and enterprises,2006 Q1
"1,168",Mississippi,Management of companies and enterprises,2006 Q1
"10,322",Missouri,Management of companies and enterprises,2006 Q1
95,Montana,Management of companies and enterprises,2006 Q1
"2,149",Nebraska,Management of companies and enterprises,2006 Q1
"2,781",Nevada,Management of companies and enterprises,2006 Q1
"19,093",New England,Management of companies and enterprises,2006 Q1
"1,217",New Hampshire,Management of companies and enterprises,2006 Q1
"13,506",New Jersey,Management of companies and enterprises,2006 Q1
529,New Mexico,Management of companies and enterprises,2006 Q1
"26,911",New York,Management of companies and enterprises,2006 Q1
"10,616",North Carolina,Management of companies and enterprises,2006 Q1
348,North Dakota,Management of companies and enterprises,2006 Q1
"15,991",Ohio,Management of companies and enterprises,2006 Q1
"1,629",Oklahoma,Management of companies and enterprises,2006 Q1
"3,850",Oregon,Management of companies and enterprises,2006 Q1
"15,008",Pennsylvania,Management of companies and enterprises,2006 Q1
"26,126",Plains,Management of companies and enterprises,2006 Q1
"1,379",Rhode Island,Management of companies and enterprises,2006 Q1
"7,807",Rocky Mountain,Management of companies and enterprises,2006 Q1
"1,650",South Carolina,Management of companies and enterprises,2006 Q1
313,South Dakota,Management of companies and enterprises,2006 Q1
"56,621",Southeast,Management of companies and enterprises,2006 Q1
"13,732",Southwest,Management of companies and enterprises,2006 Q1
"2,580",Tennessee,Management of companies and enterprises,2006 Q1
"8,684",Texas,Management of companies and enterprises,2006 Q1
"280,069",United States,Management of companies and enterprises,2006 Q1
"1,831",Utah,Management of companies and enterprises,2006 Q1
22,Vermont,Management of companies and enterprises,2006 Q1
"11,902",Virginia,Management of companies and enterprises,2006 Q1
"4,864",Washington,Management of companies and enterprises,2006 Q1
459,West Virginia,Management of companies and enterprises,2006 Q1
"6,084",Wisconsin,Management of companies and enterprises,2006 Q1
105,Wyoming,Management of companies and enterprises,2006 Q1
"29,995",Alabama,Manufacturing,2006 Q1
"1,412",Alaska,Manufacturing,2006 Q1
"20,530",Arizona,Manufacturing,2006 Q1
"19,645",Arkansas,Manufacturing,2006 Q1
"215,535",California,Manufacturing,2006 Q1
"17,442",Colorado,Manufacturing,2006 Q1
"38,374",Connecticut,Manufacturing,2006 Q1
"5,139",Delaware,Manufacturing,2006 Q1
253,District of Columbia,Manufacturing,2006 Q1
"298,067",Far West,Manufacturing,2006 Q1
"40,105",Florida,Manufacturing,2006 Q1
"51,746",Georgia,Manufacturing,2006 Q1
"390,516",Great Lakes,Manufacturing,2006 Q1
"1,167",Hawaii,Manufacturing,2006 Q1
"5,471",Idaho,Manufacturing,2006 Q1
"86,942",Illinois,Manufacturing,2006 Q1
"71,719",Indiana,Manufacturing,2006 Q1
"28,891",Iowa,Manufacturing,2006 Q1
"19,075",Kansas,Manufacturing,2006 Q1
"31,648",Kentucky,Manufacturing,2006 Q1
"57,248",Louisiana,Manufacturing,2006 Q1
"5,622",Maine,Manufacturing,2006 Q1
"16,180",Maryland,Manufacturing,2006 Q1
"39,195",Massachusetts,Manufacturing,2006 Q1
"81,768",Michigan,Manufacturing,2006 Q1
"228,089",Mideast,Manufacturing,2006 Q1
"37,931",Minnesota,Manufacturing,2006 Q1
"15,028",Mississippi,Manufacturing,2006 Q1
"36,078",Missouri,Manufacturing,2006 Q1
"1,927",Montana,Manufacturing,2006 Q1
"10,389",Nebraska,Manufacturing,2006 Q1
"5,352",Nevada,Manufacturing,2006 Q1
"98,568",New England,Manufacturing,2006 Q1
"7,271",New Hampshire,Manufacturing,2006 Q1
"50,410",New Jersey,Manufacturing,2006 Q1
"6,374",New Mexico,Manufacturing,2006 Q1
"75,110",New York,Manufacturing,2006 Q1
"87,502",North Carolina,Manufacturing,2006 Q1
"2,829",North Dakota,Manufacturing,2006 Q1
"97,450",Ohio,Manufacturing,2006 Q1
"16,466",Oklahoma,Manufacturing,2006 Q1
"30,059",Oregon,Manufacturing,2006 Q1
"81,009",Pennsylvania,Manufacturing,2006 Q1
"138,687",Plains,Manufacturing,2006 Q1
"5,122",Rhode Island,Manufacturing,2006 Q1
"38,154",Rocky Mountain,Manufacturing,2006 Q1
"27,544",South Carolina,Manufacturing,2006 Q1
"3,523",South Dakota,Manufacturing,2006 Q1
"453,141",Southeast,Manufacturing,2006 Q1
"205,803",Southwest,Manufacturing,2006 Q1
"45,221",Tennessee,Manufacturing,2006 Q1
"162,301",Texas,Manufacturing,2006 Q1
"1,845,330",United States,Manufacturing,2006 Q1
"11,731",Utah,Manufacturing,2006 Q1
"3,135",Vermont,Manufacturing,2006 Q1
"38,560",Virginia,Manufacturing,2006 Q1
"45,081",Washington,Manufacturing,2006 Q1
"7,072",West Virginia,Manufacturing,2006 Q1
"53,069",Wisconsin,Manufacturing,2006 Q1
"1,682",Wyoming,Manufacturing,2006 Q1
"2,985",Alabama,Mining,2006 Q1
"10,077",Alaska,Mining,2006 Q1
"5,699",Arizona,Mining,2006 Q1
853,Arkansas,Mining,2006 Q1
"12,122",California,Mining,2006 Q1
"9,361",Colorado,Mining,2006 Q1
198,Connecticut,Mining,2006 Q1
2,Delaware,Mining,2006 Q1
0,District of Columbia,Mining,2006 Q1
"27,414",Far West,Mining,2006 Q1
"1,632",Florida,Mining,2006 Q1
"2,018",Georgia,Mining,2006 Q1
"8,512",Great Lakes,Mining,2006 Q1
79,Hawaii,Mining,2006 Q1
797,Idaho,Mining,2006 Q1
"2,426",Illinois,Mining,2006 Q1
"1,412",Indiana,Mining,2006 Q1
459,Iowa,Mining,2006 Q1
"1,608",Kansas,Mining,2006 Q1
"5,771",Kentucky,Mining,2006 Q1
"15,793",Louisiana,Mining,2006 Q1
12,Maine,Mining,2006 Q1
478,Maryland,Mining,2006 Q1
190,Massachusetts,Mining,2006 Q1
"1,425",Michigan,Mining,2006 Q1
"6,835",Mideast,Mining,2006 Q1
"1,705",Minnesota,Mining,2006 Q1
"1,008",Mississippi,Mining,2006 Q1
"1,293",Missouri,Mining,2006 Q1
"1,977",Montana,Mining,2006 Q1
126,Nebraska,Mining,2006 Q1
"4,334",Nevada,Mining,2006 Q1
771,New England,Mining,2006 Q1
106,New Hampshire,Mining,2006 Q1
377,New Jersey,Mining,2006 Q1
"6,715",New Mexico,Mining,2006 Q1
"1,079",New York,Mining,2006 Q1
"1,374",North Carolina,Mining,2006 Q1
810,North Dakota,Mining,2006 Q1
"2,662",Ohio,Mining,2006 Q1
"19,355",Oklahoma,Mining,2006 Q1
419,Oregon,Mining,2006 Q1
"4,935",Pennsylvania,Mining,2006 Q1
"5,843",Plains,Mining,2006 Q1
39,Rhode Island,Mining,2006 Q1
"24,869",Rocky Mountain,Mining,2006 Q1
480,South Carolina,Mining,2006 Q1
134,South Dakota,Mining,2006 Q1
"42,184",Southeast,Mining,2006 Q1
"117,666",Southwest,Mining,2006 Q1
"1,390",Tennessee,Mining,2006 Q1
"86,717",Texas,Mining,2006 Q1
"232,963",United States,Mining,2006 Q1
"2,972",Utah,Mining,2006 Q1
225,Vermont,Mining,2006 Q1
"2,931",Virginia,Mining,2006 Q1
"1,101",Washington,Mining,2006 Q1
"7,274",West Virginia,Mining,2006 Q1
680,Wisconsin,Mining,2006 Q1
"9,863",Wyoming,Mining,2006 Q1
"5,178",Alabama,"Other services, except government",2006 Q1
811,Alaska,"Other services, except government",2006 Q1
"6,113",Arizona,"Other services, except government",2006 Q1
"2,564",Arkansas,"Other services, except government",2006 Q1
"50,744",California,"Other services, except government",2006 Q1
"6,453",Colorado,"Other services, except government",2006 Q1
"5,535",Connecticut,"Other services, except government",2006 Q1
"1,067",Delaware,"Other services, except government",2006 Q1
"5,869",District of Columbia,"Other services, except government",2006 Q1
"68,286",Far West,"Other services, except government",2006 Q1
"22,758",Florida,"Other services, except government",2006 Q1
"10,006",Georgia,"Other services, except government",2006 Q1
"54,696",Great Lakes,"Other services, except government",2006 Q1
"1,747",Hawaii,"Other services, except government",2006 Q1
"1,270",Idaho,"Other services, except government",2006 Q1
"17,119",Illinois,"Other services, except government",2006 Q1
"7,241",Indiana,"Other services, except government",2006 Q1
"3,245",Iowa,"Other services, except government",2006 Q1
"3,233",Kansas,"Other services, except government",2006 Q1
"3,943",Kentucky,"Other services, except government",2006 Q1
"4,701",Louisiana,"Other services, except government",2006 Q1
"1,312",Maine,"Other services, except government",2006 Q1
"8,008",Maryland,"Other services, except government",2006 Q1
"8,634",Massachusetts,"Other services, except government",2006 Q1
"11,238",Michigan,"Other services, except government",2006 Q1
"67,560",Mideast,"Other services, except government",2006 Q1
"6,780",Minnesota,"Other services, except government",2006 Q1
"2,503",Mississippi,"Other services, except government",2006 Q1
"7,048",Missouri,"Other services, except government",2006 Q1
947,Montana,"Other services, except government",2006 Q1
"2,257",Nebraska,"Other services, except government",2006 Q1
"2,789",Nevada,"Other services, except government",2006 Q1
"19,352",New England,"Other services, except government",2006 Q1
